offer_id,title,description,keywords,category_id,import_task_id,import_task_id,import_task_status,import_task_created_at,url
50b60f4b-a0af-4b83-83a1-0c81dca58c74,Mikropunkt,"Das Mikropunkt-System ist ein kostengünstiges Display zur Verwaltung von Warteschlangen. Es bietet eine einfache und effektive Lösung zur Verwaltung von Warteschlangen in verschiedenen Umgebungen. Mit seiner benutzerfreundlichen Oberfläche und der Möglichkeit, die Kundenbetreuung zu optimieren, bietet es eine umfassende Lösung für Unternehmen, die ihre Effizienz steigern möchten. Die einfache Installation und der geringe Wartungsaufwand machen es zu einer beliebten Wahl für viele Unternehmen.","[""System für die Verwaltung von Warteschlangen"", ""Ticketrollen für das Warteschlangenmanagement"", ""elektronische Systeme zur Vermeidung von Warteschlangen"", ""Management von Prozessen"", ""Prozessleitsystem"", ""Prozessleittechniken"", ""Prozessleitsystem, digital"", ""Mikro-Prozessor"", ""Echtzeitbetriebssysteme"", ""Prozessleitsysteme"", ""Mikro-Kontroller"", ""Prozess-Leitsystem"", ""Mikro-Controller"", ""Mikroprozessor"", ""Mikrocomputer""]",611855,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
2cd0df59-9cb7-487b-a3b0-2c031810c0f6,Nextab,"Das Nextab-System ist eine innovative Lösung zur Verwaltung von Zugängen in Umgebungen mit begrenztem Zugang. Es bietet eine effiziente Möglichkeit, den Zugang zu Räumlichkeiten zu verwalten und die Kundenbetreuung zu optimieren. Mit seiner benutzerfreundlichen Oberfläche und der Möglichkeit, visuelle und akustische Benachrichtigungen zu integrieren, bietet es eine moderne Lösung für Unternehmen, die ihre Effizienz steigern möchten. Die einfache Installation und der geringe Wartungsaufwand machen es zu einer beliebten Wahl für viele Unternehmen.","[""Drehkreuze für Zugangsmanagement"", ""Zutrittskontrole-Software"", ""Software Zugangskontrolle"", ""Software zur Zutrittskontrolle"", ""Software für Zutrittskontrolle"", ""Zutrittskontrolle"", ""Zugangskontrolllösungen"", ""Zugangskontrolle"", ""Sicherheitssystem für Zutrittskontrolle"", ""Zugangskontrollsystem"", ""Zugangsüberwachung"", ""Sicherheitssysteme für Zutrittskontrolle"", ""Zugangskontrolle / Brandüberwachung"", ""Software für Berechtigungsmanagement"", ""Zugriffsverwaltungssysteme, elektronische""]",613305,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
85877cb3-44a5-4151-88bb-90c3c653656e,Konsole q-einzelhandel für android,"Die Konsole q-einzelhandel für android ist eine Softwarelizenz zur Verwaltung der Nummerierung auf Q-Retail-Systemen. Sie bietet eine benutzerfreundliche Oberfläche zur Verwaltung von Diensten und zur Optimierung der Kundenbetreuung. Mit der Möglichkeit, auf Android-Geräten wie Smartphones oder Tablets ausgeführt zu werden, bietet sie eine flexible und moderne Lösung für Unternehmen, die ihre Effizienz steigern möchten. Die einfache Installation und der geringe Wartungsaufwand machen sie zu einer beliebten Wahl für viele Unternehmen.","[""Software für den Einzelhandel"", ""Handysoftware"", ""Konsole"", ""Software für Kassen"", ""Software für Kassensysteme"", ""Kassen-Softwares"", ""Software für mobile Endgeräte"", ""Kassensoftwares"", ""Kassen-Software"", ""Software für Einkaufsverwaltung"", ""Software für Handel"", ""Anwendungen für den Einzelhandel"", ""Programm für Kassen"", ""Softwares für Kassensysteme"", ""PC-Software""]",607324,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
c2c87e84-2d95-4c1b-b44c-764b9029afcd,Virtueller client q-einzelhandel,"Der Virtueller client q-einzelhandel ist eine Softwarelizenz zur Verwaltung der Nummerierung auf Q-Retail-Systemen. Er bietet eine benutzerfreundliche Oberfläche zur Verwaltung von Diensten und zur Optimierung der Kundenbetreuung. Mit der Möglichkeit, auf Windows-PCs ausgeführt zu werden, bietet er eine flexible und moderne Lösung für Unternehmen, die ihre Effizienz steigern möchten. Die einfache Installation und der geringe Wartungsaufwand machen ihn zu einer beliebten Wahl für viele Unternehmen.","[""Software für den Einzelhandel"", ""Software für Handel"", ""Software für elektronischen Handel"", ""Software für Electronic Business"", ""Kaufmännische Software"", ""Software für den Handel"", ""Großhandels-Software"", ""Kaufmännische Softwares"", ""Online-Shopping Software"", ""Software für Verkaufsverwaltung"", ""Software für Warenwirtschaft"", ""Software für Einkaufsverwaltung"", ""Software für die Warenwirtschaft"", ""Anwendungssoftware für Einkaufbüros"", ""Software POS-Verwaltung""]",613886,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
576948d1-44ad-48fe-b83a-5372f4fd24bd,Stützständer,"Die Stützständer ist eine Metallstütze für Ticketdispenser. Sie bietet eine stabile und robuste Lösung zur Unterstützung von Ticketdispensern in verschiedenen Umgebungen. Mit ihrer einfachen Installation und der Möglichkeit, in verschiedenen Farben erhältlich zu sein, bietet sie eine flexible und moderne Lösung für Unternehmen, die ihre Effizienz steigern möchten. Die robuste Bauweise und der geringe Wartungsaufwand machen sie zu einer beliebten Wahl für viele Unternehmen.","[""Sattelständer"", ""Stiefelständer"", ""Stütz-Geräte"", ""Radständer"", ""Stütze"", ""Bockständer"", ""Haken für Ständer"", ""Behälter für Stützen"", ""Stütze zum Gehen"", ""Stützen, Zugstangen"", ""Stand-Rohre"", ""Sperrständer"", ""Fahrradständer, transportable"", ""Bock-Ständer"", ""Ständer für Fahrräder""]",614661,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
d7a57bcb-dcca-4a6c-a61a-9bebb336f838,Qs-retailbox,"Das Qs-retailbox ist das Herzstück des Q-Retail-Systems. Ausgestattet mit einem leistungsstarken Octa-Core-Prozessor, kann es den Benutzerfluss für bis zu zwei verschiedene Dienste mit zwei- oder dreistelliger Nummerierung verwalten. Der dedizierte Grafikprozessor (GPU) ermöglicht eine flüssige Wiedergabe von Multimedia-Inhalten für Digital Signage, die zahlreiche gängige und weniger gängige Formate unterstützen. Q-Retail ist auch mit einem Sprachsynthesemotor in verschiedenen Sprachen ausgestattet, der die Wiedergabe von Texten, Dienstnamen, fortlaufenden Nummern und programmierbaren Sprachansagen in regelmäßigen Abständen ermöglicht.","[""System für die Verwaltung von Warteschlangen"", ""elektronische Systeme zur Vermeidung von Warteschlangen"", ""Ticketrollen für das Warteschlangenmanagement"", ""Warenausgabesystem"", ""Warenausgabe-System"", ""Kundenrufsystem"", ""CAQ-WE-Systeme (computergesteuerte Wareneingangsysteme)"", ""Warenausgabesysteme"", ""Warenausgabe-Systeme"", ""Paket-Box"", ""Kundenrufsysteme"", ""Shop-System"", ""Versand-Box"", ""Queues"", ""Kundenzählsystem""]",614275,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
4ac7fae1-6256-4e88-8b96-5a713cebefd3,Bodenständer,"Der Bodenständer ist ein stabiler Standfuß für den MicroTouch-Spender. Dank seiner robusten Konstruktion widersteht er versehentlichen Stößen und bleibt fest auf dem Boden stehen. Erhältlich in den Farben Schwarz und Weiß, ist dieser Standfuß aus ofenlackiertem Eisen gefertigt und bietet eine solide Basis für den sicheren Einsatz in verschiedenen Umgebungen.","[""Bodenständer für Prospekt"", ""Bodenständer für Prospekte"", ""Bodenprospekt-Ständer"", ""Stiefelständer"", ""Bodenprospektständer"", ""Bodenaufsteller"", ""Ständer für Lautsprecher"", ""Bock-Ständer"", ""Sattelständer"", ""Ständer für Musikinstrumente"", ""Bockständer"", ""Ständer für Lautsprecherboxen"", ""Haken für Ständer"", ""Keyboard-Ständer"", ""Ständer für Mikrofone""]",614661,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
0f5f559b-e8d7-4275-8e8f-a20f8546c02f,"Wandhalterung für lcd-monitor max 60""","Der Supporto da parete für LCD-Monitore bis zu 60 Zoll ist eine zuverlässige Wandhalterungslösung. Hergestellt aus hochwertigem Aluminium, bietet dieser Halter eine stabile und sichere Möglichkeit, große Monitore an der Wand zu befestigen. Ideal für Büros, Konferenzräume oder öffentliche Bereiche, wo Platzersparnis und eine klare Sicht auf den Bildschirm wichtig sind.","[""Wandhalterung für Fernseher"", ""Wandhalterungen für Flachbildschirme"", ""Wandhalterungen für Fernseher"", ""Wandhalterung Fernseher"", ""Wandhalterung"", ""Wandhalter für Fernseher"", ""Halterung für TV-Monitore"", ""Halterungen für TV-Monitore"", ""TV-Monitorhalterung"", ""Wandhalterungen"", ""TV-Monitorhalter"", ""Fernseh-Wandhalterung"", ""Fernseher-Wandhalterung"", ""Wand-Halterungen"", ""Fernseher Wandhalterung""]",607460,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
a94fe300-dccb-48a7-9368-4cc0086b72be,Decken-/fahnenhalterung für lcd-schalterdisplay,"Der Decken/bandiera für LCD-Displays ist eine vielseitige Deckenhalterungslösung. Gefertigt aus robustem Aluminium, bietet dieser Halter eine flexible Möglichkeit, Displays in verschiedenen Winkeln zu positionieren, ideal für den Einsatz in Banken, Behörden oder anderen öffentlichen Einrichtungen, wo eine klare Sicht auf den Bildschirm entscheidend ist.","[""TV-Displayhalter"", ""TV-Displayhalterung"", ""TV-Displayhalterungen"", ""Fernsehhalterung"", ""Schalttafelhalterungen"", ""TV-Monitorhalter"", ""TV-Monitorhalterung"", ""TV-Deckenhalterung"", ""Gerätehalter"", ""TV-Halterung"", ""Fernseher-Halterung"", ""Fernseherhalterung"", ""Schaltschrank-Zubehör"", ""Fernsehhalterungen"", ""TV-Deckenhalterungen""]",614189,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
128cde34-4e4b-4d77-9827-a8e07488713d,Wlan-konsole,"Die Wlan-konsole ist eine innovative Bedienkonsole für Operatoren. Ausgestattet mit einem LED-Display zur Anzeige der Wartenummer, bietet sie Tasten für die Öffnung/Schließung der Station sowie für den Dienstwechsel, Rückruf und die Nummernverringerung. Dank des integrierten WiFi-Moduls kann sie nahtlos mit allen Q-Systemen verbunden werden, was eine flexible und effiziente Bedienung ermöglicht.","[""System für die Verwaltung von Warteschlangen"", ""Wlan"", ""WLAN-Router"", ""Steuerungskonsolen"", ""System- und Netzmanagement"", ""WLAN-Adapter"", ""elektronische Systeme zur Vermeidung von Warteschlangen"", ""Aufrufsysteme, audiovisuelle"", ""Wireless-Lan"", ""System-Werkzeuge"", ""WAN-Systeme"", ""Fernwartungssysteme"", ""Dialogsysteme"", ""Fernwartungssoftwares"", ""Konsole""]",607588,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
6e88688b-9bd9-4881-8670-89381ac63cd0,Microtouch manager,"Der Microtouch manager ist eine fortschrittliche Softwarelösung für Statistik und Überwachung am Arbeitsplatz. Diese Software, die nicht in der Basislizenz von MicroTouch enthalten ist, bietet erweiterte Berichtsfunktionen und kann durch den Erwerb einer QS-SOFTSTAT-Lizenz nachträglich installiert werden. Ideal für Unternehmen, die detaillierte Einblicke in ihre Arbeitsabläufe benötigen.","[""Software für Touch-Screen-Systeme"", ""Touchscreen"", ""HMI-Software"", ""Touch Screen"", ""Management-Software"", ""Touchscreen-Monitor"", ""Softwares für Gerätesteuerung"", ""MES-Software"", ""Software für Gerätesteuerung"", ""Softwares für Gerätesteuerungen"", ""Management-Softwares"", ""Touch-Screen"", ""Managementsoftwares"", ""Software für Gerätesteuerungen"", ""Touch-Screens""]",613698,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
4a1528d4-6560-4386-8a4b-cf2d62659a3f,Web-statistikdaten,Die Telemetry-Funktion der MicroTouch Version 4.0 ermöglicht die Echtzeitübertragung von Servicedaten. Nach dem Erwerb und der Aktivierung einer QS-TELEMETRY-Lizenz können Benutzer eine Ziel-URL für die Datenübertragung konfigurieren und einen zyklischen Zeitintervall für die Übermittlung festlegen. Diese Funktion bietet Unternehmen wertvolle Einblicke in ihre Betriebsabläufe.,"[""Software für Statistik"", ""Datenbank-Software"", ""Datenverwaltung - Software"", ""Software für Trafiken"", ""Internet-Software"", ""Datenbanken-Software"", ""Software für Internetmarketing"", ""Besucherzähler"", ""Hubzähler"", ""Internet- und Intranet-Software"", ""Software für Server"", ""Online-Software"", ""Messdatenauswertesoftwares"", ""Marketing-Software"", ""Software für Internet und Intranet""]",616233,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
f5e5e5f6-ada4-4d1c-bc18-125bc07f8ecf,Historisches oder zusammenfassungs-display web,"Das Historisches oder zusammenfassungs-display web der MicroTouch Version 4.0 ist ein webkompatibles Display, das in den meisten Browsern funktioniert. Es ermöglicht die Anzeige eines Verlaufs oder einer Zusammenfassung der letzten Aufrufe innerhalb einer Webseite, die unter dem lokalen LAN-Netzwerk des Systems betrieben wird. Diese optionale Funktion erfordert eine Lizenzaktivierung für jeden installierten MicroTouch-Server.","[""Web-Gestaltungen"", ""Videotext-Software"", ""Handwerk-Software"", ""Dynamische Anzeige"", ""Handwerks-Software"", ""Werbedisplay"", ""Software-Gestaltungen"", ""Informatik - Software"", ""Online-Software"", ""Software für Internet und Intranet"", ""Anzeigesysteme, Informationssysteme"", ""Webgestaltungen"", ""Theken-Display"", ""Web-Gestaltung"", ""Warendisplay""]",616233,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,3bfa1bcf-d2d6-46e7-8036-9ba6af51a37e,SUCCESS,2025-12-09 09:23:46.951922,https://www.visel.it/it/
